id,title,description,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,unitName,quantity,valueAmount,currencyCode,valuationDate,contractNumber,contractDateSigned,contractUrl,contractStatus,contractPurpose,contractRentalRate,contractCustodianName,contractCustodianId,contractUserName,contractUserId,contractPeriodStartDate,contractPeriodEndDate,contractPeriodMaxExtentDate,contractSchedule,contractValuePeriod,contractValueAmount,contractValueDescription,validityDate
83610-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,35.0,621 640.86,UAH,2023-04-30,"327",2023-08-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","МІШУРОВСЬКА ЛАРИСА ПЕТРІВНА","2172404122",2023-08-20,2028-08-17,null,null,Місяць,12 800.00,null,2025-07-01
83764-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,85.0,2 101 000.00,UAH,2023-05-31,"336",2023-10-18,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","21467676",2023-10-16,2026-10-14,null,null,Місяць,0.08,null,2025-07-01
83184-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,16.1,292 038.94,UAH,2023-01-31,"294",2023-04-28,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ЧЕРНИШ ОКСАНА ЄВГЕНІВНА","3057210642",2023-04-15,2028-04-15,null,null,Місяць,2 920.39,null,2025-07-01
83185-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,12.0,221 387.64,UAH,2023-01-31,"292",2023-04-28,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ЛУК'ЯНЕНКО ПАВЛО ВОЛОДИМИРОВИЧ","2722110295",2023-04-28,2028-04-28,null,null,Місяць,8 000.00,null,2025-07-03
83309-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,288.5,101 704 000.00,UAH,2022-10-31,"307",2023-06-02,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","21467676",2023-06-02,2026-02-26,null,null,Місяць,0.08,null,2025-07-01
83307-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,229.75,6 889 000.00,UAH,2022-10-31,"309",2023-06-02,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","02064116",2023-02-28,2026-02-26,null,null,Місяць,0.08,null,2025-07-03
84774-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,2185.7,50 858 000.00,UAH,2024-02-29,"202/24",2024-12-20,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","26188308",2024-06-24,2027-06-22,null,null,Місяць,0.08,null,2025-07-01
84775-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,0.0,48 239 000.00,UAH,2024-02-29,"203/24",2024-12-20,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","26188308",2024-06-24,2027-06-22,null,null,Місяць,0.08,null,2025-07-01
84776-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,0.0,602 000.00,UAH,2024-02-29,"204/24",2024-12-20,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","26188308",2024-06-09,2027-06-07,null,null,Місяць,0.08,null,2025-07-01
82188-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,0.0,768 400.00,UAH,2021-04-30,"159",2022-06-20,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНЕ ТОВАРИСТВО ДОПОМОГИ ОСОБАМ З ІНВАЛІДНІСТЮ ВНАСЛІДОК ІНТЕЛЕКТУАЛЬНИХ ПОРУШЕНЬ ""ДЖЕРЕЛА""","24252002",2021-09-17,2024-09-15,null,null,Місяць,0.08,null,2025-07-01
78491-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,40.8,786 900.00,UAH,2019-05-31,"1382",2019-09-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""НЕЗАЛЕЖНА КРАЇНА""","38213575",2019-09-30,2022-09-29,null,null,Місяць,990.05,null,2025-07-01
84937-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,38.3,990 700.00,UAH,2024-05-31,"159/22/25",2025-01-20,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНЕ ТОВАРИСТВО ДОПОМОГИ ОСОБАМ З ІНВАЛІДНІСТЮ ВНАСЛІДОК ІНТЕЛЕКТУАЛЬНИХ ПОРУШЕНЬ ""ДЖЕРЕЛА""","24252002",2024-09-16,2027-09-13,null,null,Місяць,0.08,null,2025-07-03
85067-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,56.9,1 066 555.07,UAH,2024-12-31,"209/22/25",2025-03-03,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЮШАТО""","24594105",2024-11-27,2030-03-03,null,null,Місяць,18 755.66,null,2025-07-01
83547-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,0.0,54 623.43,UAH,2023-05-31,"326",2023-08-18,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ГУРІНЕНКО РОСТИСЛАВ ІВАНОВИЧ","3142813772",2023-08-01,2028-08-18,null,null,Місяць,10 701.00,null,2025-07-01
82114-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,34.2,802 800.00,UAH,2021-07-31,"143",2022-05-17,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ ""ФАРМ - СОЮЗ""","30607776",2021-12-09,2024-12-07,null,null,Місяць,18 462.97,null,2025-07-03
82447-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,29.8,655 400.00,UAH,2021-09-30,"172",2022-07-04,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ФАРМАЦІЯ""","05415852",2022-01-23,2025-01-22,null,null,Місяць,9 507.03,null,2025-07-01
82445-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,0.0,34 773.53,UAH,2022-04-30,"209",2022-08-04,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЮШАТО""","24594105",2021-11-28,2024-11-26,null,null,Місяць,14 096.00,null,2025-07-01
82461-47247,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)","18-А",null,null,кв. м.,18.0,400 100.00,UAH,2021-08-31,"171",2022-07-04,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ФАРМАЦІЯ""","05415852",2022-01-09,2025-01-08,null,null,Місяць,5 603.14,null,2025-07-01
82708-47246,"ПОЛІКЛІНІКА","МЕДИЧНІ ПОСЛУГИ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВИГУРІВСЬКИЙ БУЛЬВ.","4",null,null,кв. м.,21.1,415 480.00,UAH,2022-06-30,"242",2022-11-08,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 4"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960345","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНА ЛАБОРАТОРІЯ""","25288091",2022-08-15,2025-08-12,null,null,Місяць,6 972.56,null,2025-07-01
69607-47268,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,"03067",Україна,м. Київ,null,null,Київ,"СОЛОМ'ЯНСЬКИЙ","ЛЮБОМИРА ГУЗАРА (КОМАРОВА КОСМОНАВТА)","3",null,null,кв. м.,553.1,2 386 040.03,UAH,2018-10-31,"545",2019-05-20,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 СОЛОМ'ЯНСЬКОГО РАЙОНУ М.КИЄВА","38960408","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР СОЛОМ'ЯНСЬКОГО РАЙОНУ М.КИЄВА","04593340",2016-01-27,2022-04-08,null,null,Місяць,1.00,null,2025-04-10
71991-47268,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,"03067",Україна,м. Київ,null,null,Київ,"СОЛОМ'ЯНСЬКИЙ","ЛЮБОМИРА ГУЗАРА (КОМАРОВА КОСМОНАВТА)","3",null,null,кв. м.,2.0,59 200.00,UAH,2018-12-31,"557",2019-07-05,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 СОЛОМ'ЯНСЬКОГО РАЙОНУ М.КИЄВА","38960408","ОЧЕРЕТЯН ОЛЕГ ВАЛЕРІЙОВИЧ","2792516978",2016-03-28,2022-05-27,null,null,Місяць,592.00,null,2025-04-25
69578-47185,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВАСИЛЯ ІВАНИСА (МАТЕЮКА МИКОЛИ)","3  К.1",null,null,кв. м.,2444.6,49 521 000.00,UAH,2024-05-31,"246/22/25",2025-02-10,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","26188308",2022-11-17,2027-09-12,null,null,Місяць,1.00,null,2025-04-10
69581-47195,"АМБУЛАТОРІЯ лікарів загальної практики-сімейної медицини","АМБУЛАТОРНИЙ КОРПУС",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","МИРГОРОДСЬКА (КИСЛОВОДСЬКА)","20",null,null,кв. м.,21.15,337 050.00,UAH,2019-12-31,"1510",2020-06-24,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ФАРМАЦІЯ""","05415852",2020-06-01,2023-05-30,null,null,Місяць,4 110.46,null,2025-06-13
75614-47185,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ВАСИЛЯ ІВАНИСА (МАТЕЮКА МИКОЛИ)","3",null,null,кв. м.,37.6,763 100.00,UAH,2020-12-31,"22",2021-03-10,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НЕО-ЛАБ""","35017275",2020-09-12,2023-09-11,null,null,Місяць,8 810.70,null,2025-06-05
82870-59909,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ОРЕСТА ЛЕВИЦЬКОГО (КУРЧАТОВА АКАДЕМІКА)","18-А",null,null,кв. м.,23.4,558 158.00,UAH,2021-07-13,"106",2021-11-01,null,"Договір діє",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","МІШУРОВСЬКА ЛАРИСА ПЕТРІВНА","2172404122",2021-11-01,2024-10-30,null,null,Місяць,5 720.42,null,2025-06-05
82866-59909,"ПОЛІКЛІНІКА","ПОЛІКЛІНІКА",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ОРЕСТА ЛЕВИЦЬКОГО (КУРЧАТОВА АКАДЕМІКА)","18-А",null,null,кв. м.,15.4,0.00,UAH,2021-04-30,"113",2021-11-26,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","МАРЧЕНКО ТЕТЯНА СЕРГІЇВНА","2342018961",2021-09-30,2024-09-28,null,null,Місяць,2 908.00,null,2025-07-02
